"","Suburb","Address","Rooms","Type","Price","Method","SellerG","Date","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","YearBuilt","CouncilArea","Lattitude","Longtitude","Regionname","Propertycount","Label","Code","ave_house_transfers","ave_registered_vehicles","ratio_less_five_years_car_age","ave_total_jobs","category","occupation"
"1782","Ascot Vale","4/33 Sandown Rd",3,"t",840000,"SP","Brad","28/08/2016",5.9,3032,NA,NA,NA,NA,NA,NA,"Moonee Valley City Council",NA,NA,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1783","Ascot Vale","5 Doncaster St",4,"h",1705000,"S","Jellis","30/07/2016",5.9,3032,4,2,4,598,273,2012,"Moonee Valley City Council",-37.7774,144.9104,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1784","Ascot Vale","5 Doncaster St",4,"h",1705000,"S","Jellis","30/07/2016",5.9,3032,4,2,4,598,273,2012,"Moonee Valley City Council",-37.7774,144.9104,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1785","Ascot Vale","5 Doncaster St",4,"h",1705000,"S","Jellis","30/07/2016",5.9,3032,4,2,4,598,273,2012,"Moonee Valley City Council",-37.7774,144.9104,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1786","Ascot Vale","6 McCully St",3,"h",970000,"S","Nelson","30/07/2016",5.9,3032,2,1,1,194,NA,NA,"Moonee Valley City Council",-37.7756,144.921,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1787","Ascot Vale","6 McCully St",3,"h",970000,"S","Nelson","30/07/2016",5.9,3032,2,1,1,194,NA,NA,"Moonee Valley City Council",-37.7756,144.921,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1788","Ascot Vale","6 McCully St",3,"h",970000,"S","Nelson","30/07/2016",5.9,3032,2,1,1,194,NA,NA,"Moonee Valley City Council",-37.7756,144.921,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1789","Ascot Vale","75 Munro St",2,"h",925000,"S","Barry","30/07/2016",5.9,3032,2,1,1,407,NA,NA,"Moonee Valley City Council",-37.7756,144.9105,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1790","Ascot Vale","75 Munro St",2,"h",925000,"S","Barry","30/07/2016",5.9,3032,2,1,1,407,NA,NA,"Moonee Valley City Council",-37.7756,144.9105,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.33,89824.6666666667,"health care and social assistance","Professionals "
"1791","Ascot Vale","75 Munro St",2,"h",925000,"S","Barry","30/07/2016",5.9,3032,2,1,1,407,NA,NA,"Moonee Valley City Council",-37.7756,144.9105,"Western Metropolitan",6567,"Moonee Valley","25060",1340.66666666667,84087,0.34,89824.6666666667,"health care and social assistance","Professionals "
"1792","Ashburton","61 Dent St",4,"h",2650000,"S","Marshall","3/09/2016",11,3147,4,3,2,753,399,2015,"Boroondara City Council",-37.8669,145.0767,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.38,126130,"professional, scientific and technical services","Professionals "
"1793","Ashburton","61 Dent St",4,"h",2650000,"S","Marshall","3/09/2016",11,3147,4,3,2,753,399,2015,"Boroondara City Council",-37.8669,145.0767,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1794","Ashburton","61 Dent St",4,"h",2650000,"S","Marshall","3/09/2016",11,3147,4,3,2,753,399,2015,"Boroondara City Council",-37.8669,145.0767,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1795","Ashburton","1 Wilgra Av",2,"h",1820000,"S","Marshall","3/09/2016",11,3147,NA,NA,NA,NA,NA,NA,"Boroondara City Council",NA,NA,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.38,126130,"professional, scientific and technical services","Professionals "
"1796","Ashburton","1 Wilgra Av",2,"h",1820000,"S","Marshall","3/09/2016",11,3147,NA,NA,NA,NA,NA,NA,"Boroondara City Council",NA,NA,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1797","Ashburton","1 Wilgra Av",2,"h",1820000,"S","Marshall","3/09/2016",11,3147,NA,NA,NA,NA,NA,NA,"Boroondara City Council",NA,NA,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1798","Ashburton","69 Albion Rd",3,"h",1670000,"S","Jellis","3/12/2016",11,3147,3,2,2,599,220,1930,"Boroondara City Council",-37.8673,145.0688,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.38,126130,"professional, scientific and technical services","Professionals "
"1799","Ashburton","69 Albion Rd",3,"h",1670000,"S","Jellis","3/12/2016",11,3147,3,2,2,599,220,1930,"Boroondara City Council",-37.8673,145.0688,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1800","Ashburton","69 Albion Rd",3,"h",1670000,"S","Jellis","3/12/2016",11,3147,3,2,2,599,220,1930,"Boroondara City Council",-37.8673,145.0688,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1801","Ashburton","1/17 Ashburn Gr",3,"t",955000,"S","Buxton","3/12/2016",11,3147,3,2,2,203,NA,NA,"Boroondara City Council",-37.8655,145.0807,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.38,126130,"professional, scientific and technical services","Professionals "
"1802","Ashburton","1/17 Ashburn Gr",3,"t",955000,"S","Buxton","3/12/2016",11,3147,3,2,2,203,NA,NA,"Boroondara City Council",-37.8655,145.0807,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1803","Ashburton","1/17 Ashburn Gr",3,"t",955000,"S","Buxton","3/12/2016",11,3147,3,2,2,203,NA,NA,"Boroondara City Council",-37.8655,145.0807,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1804","Ashburton","3/39 Solway St",3,"t",2050000,"S","Fletchers","3/12/2016",11,3147,3,3,4,310,315,2014,"Boroondara City Council",-37.874,145.0714,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.38,126130,"professional, scientific and technical services","Professionals "
"1805","Ashburton","3/39 Solway St",3,"t",2050000,"S","Fletchers","3/12/2016",11,3147,3,3,4,310,315,2014,"Boroondara City Council",-37.874,145.0714,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1806","Ashburton","3/39 Solway St",3,"t",2050000,"S","Fletchers","3/12/2016",11,3147,3,3,4,310,315,2014,"Boroondara City Council",-37.874,145.0714,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1807","Ashburton","7A Wirraway Ct",3,"h",NA,"S","Buxton","4/02/2016",11,3147,3,1,1,370,100,1950,"Boroondara City Council",-37.8675,145.0895,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.38,126130,"professional, scientific and technical services","Professionals "
"1808","Ashburton","7A Wirraway Ct",3,"h",NA,"S","Buxton","4/02/2016",11,3147,3,1,1,370,100,1950,"Boroondara City Council",-37.8675,145.0895,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1809","Ashburton","7A Wirraway Ct",3,"h",NA,"S","Buxton","4/02/2016",11,3147,3,1,1,370,100,1950,"Boroondara City Council",-37.8675,145.0895,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1810","Ashburton","101/218 High St",2,"u",5e+05,"VB","Fletchers","4/03/2017",11,3147,2,1,1,710,NA,2010,"Boroondara City Council",-37.8636,145.0794,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.38,126130,"professional, scientific and technical services","Professionals "
"1811","Ashburton","101/218 High St",2,"u",5e+05,"VB","Fletchers","4/03/2017",11,3147,2,1,1,710,NA,2010,"Boroondara City Council",-37.8636,145.0794,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1812","Ashburton","101/218 High St",2,"u",5e+05,"VB","Fletchers","4/03/2017",11,3147,2,1,1,710,NA,2010,"Boroondara City Council",-37.8636,145.0794,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1813","Ashburton","51 Victory Bvd",2,"h",1575000,"S","Jellis","4/03/2017",11,3147,2,1,2,679,NA,NA,"Boroondara City Council",-37.869,145.0822,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.38,126130,"professional, scientific and technical services","Professionals "
"1814","Ashburton","51 Victory Bvd",2,"h",1575000,"S","Jellis","4/03/2017",11,3147,2,1,2,679,NA,NA,"Boroondara City Council",-37.869,145.0822,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1815","Ashburton","51 Victory Bvd",2,"h",1575000,"S","Jellis","4/03/2017",11,3147,2,1,2,679,NA,NA,"Boroondara City Council",-37.869,145.0822,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1816","Ashburton","50 Warner Av",4,"h",1991000,"S","Jellis","4/03/2017",11,3147,NA,NA,NA,NA,NA,NA,"Boroondara City Council",NA,NA,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.38,126130,"professional, scientific and technical services","Professionals "
"1817","Ashburton","50 Warner Av",4,"h",1991000,"S","Jellis","4/03/2017",11,3147,NA,NA,NA,NA,NA,NA,"Boroondara City Council",NA,NA,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1818","Ashburton","50 Warner Av",4,"h",1991000,"S","Jellis","4/03/2017",11,3147,NA,NA,NA,NA,NA,NA,"Boroondara City Council",NA,NA,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1819","Ashburton","2 Benghazi Av",3,"h",1425000,"S","Jellis","4/06/2016",11,3147,NA,NA,NA,NA,NA,NA,"Boroondara City Council",NA,NA,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.38,126130,"professional, scientific and technical services","Professionals "
"1820","Ashburton","2 Benghazi Av",3,"h",1425000,"S","Jellis","4/06/2016",11,3147,NA,NA,NA,NA,NA,NA,"Boroondara City Council",NA,NA,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1821","Ashburton","2 Benghazi Av",3,"h",1425000,"S","Jellis","4/06/2016",11,3147,NA,NA,NA,NA,NA,NA,"Boroondara City Council",NA,NA,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1822","Ashburton","3 Dunlop St",3,"h",1555000,"S","Jellis","4/06/2016",11,3147,3,2,2,731,149,1935,"Boroondara City Council",-37.8666,145.0676,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.38,126130,"professional, scientific and technical services","Professionals "
"1823","Ashburton","3 Dunlop St",3,"h",1555000,"S","Jellis","4/06/2016",11,3147,3,2,2,731,149,1935,"Boroondara City Council",-37.8666,145.0676,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1824","Ashburton","3 Dunlop St",3,"h",1555000,"S","Jellis","4/06/2016",11,3147,3,2,2,731,149,1935,"Boroondara City Council",-37.8666,145.0676,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1825","Ashburton","36 Morotai Av",2,"h",1417000,"S","Buxton","4/06/2016",11,3147,NA,NA,NA,NA,NA,NA,"Boroondara City Council",NA,NA,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.38,126130,"professional, scientific and technical services","Professionals "
"1826","Ashburton","36 Morotai Av",2,"h",1417000,"S","Buxton","4/06/2016",11,3147,NA,NA,NA,NA,NA,NA,"Boroondara City Council",NA,NA,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1827","Ashburton","36 Morotai Av",2,"h",1417000,"S","Buxton","4/06/2016",11,3147,NA,NA,NA,NA,NA,NA,"Boroondara City Council",NA,NA,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1828","Ashburton","15 Lancaster St",4,"h",NA,"SP","Fletchers","7/05/2016",11,3147,NA,NA,NA,NA,NA,NA,"Boroondara City Council",NA,NA,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.38,126130,"professional, scientific and technical services","Professionals "
"1829","Ashburton","15 Lancaster St",4,"h",NA,"SP","Fletchers","7/05/2016",11,3147,NA,NA,NA,NA,NA,NA,"Boroondara City Council",NA,NA,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1830","Ashburton","15 Lancaster St",4,"h",NA,"SP","Fletchers","7/05/2016",11,3147,NA,NA,NA,NA,NA,NA,"Boroondara City Council",NA,NA,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1831","Ashburton","60 Munro Av",5,"h",1850000,"S","Fletchers","7/05/2016",11,3147,NA,NA,NA,NA,NA,NA,"Boroondara City Council",NA,NA,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.38,126130,"professional, scientific and technical services","Professionals "
"1832","Ashburton","60 Munro Av",5,"h",1850000,"S","Fletchers","7/05/2016",11,3147,NA,NA,NA,NA,NA,NA,"Boroondara City Council",NA,NA,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1833","Ashburton","60 Munro Av",5,"h",1850000,"S","Fletchers","7/05/2016",11,3147,NA,NA,NA,NA,NA,NA,"Boroondara City Council",NA,NA,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1834","Ashburton","1/4 Taylor St",2,"h",NA,"VB","Jellis","7/11/2016",11,3147,NA,NA,NA,NA,NA,NA,"Boroondara City Council",NA,NA,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.38,126130,"professional, scientific and technical services","Professionals "
"1835","Ashburton","1/4 Taylor St",2,"h",NA,"VB","Jellis","7/11/2016",11,3147,NA,NA,NA,NA,NA,NA,"Boroondara City Council",NA,NA,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1836","Ashburton","1/4 Taylor St",2,"h",NA,"VB","Jellis","7/11/2016",11,3147,NA,NA,NA,NA,NA,NA,"Boroondara City Council",NA,NA,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1837","Ashburton","1/6 Crete Av",3,"h",780000,"S","Tim","8/10/2016",11,3147,NA,NA,NA,NA,NA,NA,"Boroondara City Council",NA,NA,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.38,126130,"professional, scientific and technical services","Professionals "
"1838","Ashburton","1/6 Crete Av",3,"h",780000,"S","Tim","8/10/2016",11,3147,NA,NA,NA,NA,NA,NA,"Boroondara City Council",NA,NA,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1839","Ashburton","1/6 Crete Av",3,"h",780000,"S","Tim","8/10/2016",11,3147,NA,NA,NA,NA,NA,NA,"Boroondara City Council",NA,NA,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
"1840","Ashburton","69a Munro Av",4,"h",1942000,"S","Marshall","8/10/2016",11,3147,NA,NA,NA,NA,NA,NA,"Boroondara City Council",NA,NA,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.38,126130,"professional, scientific and technical services","Professionals "
"1841","Ashburton","69a Munro Av",4,"h",1942000,"S","Marshall","8/10/2016",11,3147,NA,NA,NA,NA,NA,NA,"Boroondara City Council",NA,NA,"Southern Metropolitan",3052,"Boroondara","21110",1738.33333333333,115193.666666667,0.39,126130,"professional, scientific and technical services","Professionals "
